site_id,datehour,nb_knn5_lag1_mean,nb_knn5_lag1_max,nb_knn5_lag1_sum,nb_knn5_lag1_std,nb_r200m_lag1_mean,nb_r200m_lag1_max,nb_r200m_lag1_sum,nb_r200m_lag1_std,nb_r200m_count,nb_r5000m_lag1_mean,nb_r5000m_lag1_max,nb_r5000m_lag1_sum,nb_r5000m_lag1_std,nb_r5000m_count,nb_r10000m_lag1_mean,nb_r10000m_lag1_max,nb_r10000m_lag1_sum,nb_r10000m_lag1_std,nb_r10000m_count
2,11/24/2022 19:00,20.2,58,101,21.358839,58,58,58,,1,58,58,58,,1,58,58,58,,1
2,11/24/2022 20:00,10.8,23,54,7.362065,23,23,23,,1,23,23,23,,1,23,23,23,,1
2,11/24/2022 21:00,8.4,23,42,8.264381,23,23,23,,1,23,23,23,,1,23,23,23,,1
2,11/24/2022 22:00,5.6,16,28,6.348228,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,11/24/2022 23:00,8.2,14,41,5.449771,11,11,11,,1,11,11,11,,1,11,11,11,,1
2,11/25/2022 0:00,3,8,15,3.4641016,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,11/25/2022 1:00,1.8,7,9,3.0331502,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,11/25/2022 2:00,0.8,4,4,1.7888544,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,11/25/2022 3:00,0.8,3,4,1.3038405,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,11/25/2022 4:00,0.2,1,1,0.4472136,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,11/25/2022 5:00,3.4,8,17,3.1304953,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,11/25/2022 6:00,4.2,7,21,2.6832814,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,11/25/2022 7:00,12.4,20,62,7.7974353,20,20,20,,1,20,20,20,,1,20,20,20,,1
2,11/25/2022 8:00,38.2,73,191,24.973988,73,73,73,,1,73,73,73,,1,73,73,73,,1
2,11/25/2022 9:00,35.6,73,178,27.32764,73,73,73,,1,73,73,73,,1,73,73,73,,1
2,11/25/2022 10:00,13.2,35,66,12.637246,35,35,35,,1,35,35,35,,1,35,35,35,,1
2,11/25/2022 11:00,12,25,60,8.455768,25,25,25,,1,25,25,25,,1,25,25,25,,1
2,11/25/2022 12:00,14.6,30,73,9.607289,30,30,30,,1,30,30,30,,1,30,30,30,,1
2,11/25/2022 13:00,25.8,54,129,19.80404,54,54,54,,1,54,54,54,,1,54,54,54,,1
2,11/25/2022 14:00,24.8,49,124,15.270887,49,49,49,,1,49,49,49,,1,49,49,49,,1
2,11/25/2022 15:00,29,49,145,17.635193,44,44,44,,1,44,44,44,,1,44,44,44,,1
2,11/25/2022 16:00,33,76,165,24.093567,76,76,76,,1,76,76,76,,1,76,76,76,,1
2,11/25/2022 17:00,61.4,156,307,54.74304,156,156,156,,1,156,156,156,,1,156,156,156,,1
2,11/25/2022 18:00,33.4,88,167,31.085365,88,88,88,,1,88,88,88,,1,88,88,88,,1
2,11/25/2022 19:00,20,63,100,24.124676,63,63,63,,1,63,63,63,,1,63,63,63,,1
2,11/25/2022 20:00,10.8,23,54,9.011104,23,23,23,,1,23,23,23,,1,23,23,23,,1
2,11/25/2022 21:00,7.2,19,36,7.5630684,19,19,19,,1,19,19,19,,1,19,19,19,,1
2,11/25/2022 22:00,6,14,30,6.8920245,13,13,13,,1,13,13,13,,1,13,13,13,,1
2,11/25/2022 23:00,8.4,17,42,7.0213957,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,11/26/2022 0:00,5.6,10,28,4.505552,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,11/26/2022 1:00,4.4,10,22,4.3931766,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,11/26/2022 2:00,5.6,11,28,4.6151924,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,11/26/2022 3:00,0.8,2,4,0.83666,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,11/26/2022 4:00,1.4,3,7,1.5165751,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,11/26/2022 5:00,1.6,3,8,1.1401755,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,11/26/2022 6:00,1.2,3,6,1.3038405,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,11/26/2022 7:00,3.4,7,17,2.5099802,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,11/26/2022 8:00,4,8,20,3.2403703,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,11/26/2022 9:00,8.6,12,43,3.2863355,12,12,12,,1,12,12,12,,1,12,12,12,,1
2,11/26/2022 10:00,12,18,60,3.4641016,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,11/26/2022 11:00,13.4,26,67,7.4027023,26,26,26,,1,26,26,26,,1,26,26,26,,1
2,11/26/2022 12:00,12.6,28,63,8.763561,28,28,28,,1,28,28,28,,1,28,28,28,,1
2,11/26/2022 13:00,19.8,32,99,9.257429,32,32,32,,1,32,32,32,,1,32,32,32,,1
2,11/26/2022 14:00,23.8,41,119,13.66382,41,41,41,,1,41,41,41,,1,41,41,41,,1
2,11/26/2022 15:00,22.6,37,113,12.239281,37,37,37,,1,37,37,37,,1,37,37,37,,1
2,11/26/2022 16:00,21.2,40,106,12.79453,40,40,40,,1,40,40,40,,1,40,40,40,,1
2,11/26/2022 17:00,18.8,40,94,12.988457,40,40,40,,1,40,40,40,,1,40,40,40,,1
2,11/26/2022 18:00,8,21,40,8.306623,21,21,21,,1,21,21,21,,1,21,21,21,,1
2,11/26/2022 19:00,7.4,26,37,10.59717,26,26,26,,1,26,26,26,,1,26,26,26,,1
2,11/26/2022 20:00,4.8,15,24,5.890671,15,15,15,,1,15,15,15,,1,15,15,15,,1
2,11/26/2022 21:00,5.2,13,26,5.215362,13,13,13,,1,13,13,13,,1,13,13,13,,1
2,11/26/2022 22:00,2.8,9,14,3.6331804,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,11/26/2022 23:00,4,9,20,4.0620193,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,11/27/2022 0:00,3.6,11,18,5.1283526,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,11/27/2022 1:00,4,12,20,4.690416,12,12,12,,1,12,12,12,,1,12,12,12,,1
2,11/27/2022 2:00,1.8,7,9,3.0331502,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,11/27/2022 3:00,1.4,3,7,1.1401755,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,11/27/2022 4:00,1.4,4,7,1.67332,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,11/27/2022 5:00,2,5,10,2.1213202,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,11/27/2022 6:00,1.2,3,6,1.3038405,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,11/27/2022 7:00,0.6,1,3,0.5477226,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,11/27/2022 8:00,1.8,4,9,1.4832398,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,11/27/2022 9:00,1.6,3,8,1.1401755,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,11/27/2022 10:00,7.8,18,39,5.890671,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,11/27/2022 11:00,6.6,17,33,6.1073728,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,11/27/2022 12:00,4.8,8,24,2.04939,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,11/27/2022 13:00,6.4,14,32,4.560702,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,11/27/2022 14:00,6,13,30,5,13,13,13,,1,13,13,13,,1,13,13,13,,1
2,11/27/2022 15:00,7,16,35,5.7879186,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,11/27/2022 16:00,4.8,8,24,3.1144822,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,11/27/2022 17:00,6.8,16,34,5.585696,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,11/27/2022 18:00,3.8,10,19,3.6331804,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,11/27/2022 19:00,3,7,15,2.345208,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,11/27/2022 20:00,3.2,6,16,2.280351,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,11/27/2022 21:00,2.2,4,11,1.4832398,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,11/27/2022 22:00,1.4,4,7,1.67332,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,11/27/2022 23:00,0.8,3,4,1.3038405,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,11/28/2022 0:00,0.8,2,4,0.83666,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,11/28/2022 1:00,0,0,0,0,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,11/28/2022 2:00,0,0,0,0,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,11/28/2022 3:00,0,0,0,0,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,11/28/2022 4:00,0.4,2,2,0.8944272,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,11/28/2022 5:00,2.8,9,14,3.7013512,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,11/28/2022 6:00,2.8,10,14,4.0865636,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,11/28/2022 7:00,10.4,18,52,7.436397,15,15,15,,1,15,15,15,,1,15,15,15,,1
2,11/28/2022 8:00,34.8,75,174,28.128279,75,75,75,,1,75,75,75,,1,75,75,75,,1
2,11/28/2022 9:00,29.6,71,148,26.101725,71,71,71,,1,71,71,71,,1,71,71,71,,1
2,11/28/2022 10:00,8.6,18,43,7.436397,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,11/28/2022 11:00,6.8,13,34,6.0580525,13,13,13,,1,13,13,13,,1,13,13,13,,1
2,11/28/2022 12:00,11.8,24,59,8.074652,24,24,24,,1,24,24,24,,1,24,24,24,,1
2,11/28/2022 13:00,17.4,40,87,13.939154,40,40,40,,1,40,40,40,,1,40,40,40,,1
2,11/28/2022 14:00,14.4,34,72,11.61034,34,34,34,,1,34,34,34,,1,34,34,34,,1
2,11/28/2022 15:00,19.8,37,99,13.065221,37,37,37,,1,37,37,37,,1,37,37,37,,1
2,11/28/2022 16:00,30,73,150,24.979992,73,73,73,,1,73,73,73,,1,73,73,73,,1
2,11/28/2022 17:00,62.2,177,311,65.89158,177,177,177,,1,177,177,177,,1,177,177,177,,1
2,11/28/2022 18:00,34.8,107,174,41.427044,107,107,107,,1,107,107,107,,1,107,107,107,,1
2,11/28/2022 19:00,17.4,60,87,23.943684,60,60,60,,1,60,60,60,,1,60,60,60,,1
2,11/28/2022 20:00,8.6,25,43,9.316652,25,25,25,,1,25,25,25,,1,25,25,25,,1
2,11/28/2022 21:00,4.2,11,21,4.1472883,11,11,11,,1,11,11,11,,1,11,11,11,,1
2,11/28/2022 22:00,5.4,13,27,4.97996,13,13,13,,1,13,13,13,,1,13,13,13,,1
2,11/28/2022 23:00,8.4,17,42,8.018728,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,11/29/2022 0:00,2,3,10,1.2247449,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,11/29/2022 1:00,0.8,4,4,1.7888544,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,11/29/2022 2:00,0.2,1,1,0.4472136,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,11/29/2022 3:00,0,0,0,0,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,11/29/2022 4:00,0.8,3,4,1.3038405,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,11/29/2022 5:00,2,4,10,1.5811388,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,11/29/2022 6:00,6.8,14,34,4.4384685,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,11/29/2022 7:00,14.8,26,74,8.786353,20,20,20,,1,20,20,20,,1,20,20,20,,1
2,11/29/2022 8:00,44.2,96,221,36.36207,96,96,96,,1,96,96,96,,1,96,96,96,,1
2,11/29/2022 9:00,40,86,200,28.390139,86,86,86,,1,86,86,86,,1,86,86,86,,1
2,11/29/2022 10:00,10.8,25,54,9.391485,25,25,25,,1,25,25,25,,1,25,25,25,,1
2,11/29/2022 11:00,11.4,23,57,7.0922494,23,23,23,,1,23,23,23,,1,23,23,23,,1
2,11/29/2022 12:00,11,30,55,10.770329,30,30,30,,1,30,30,30,,1,30,30,30,,1
2,11/29/2022 13:00,23.4,40,117,13.483323,40,40,40,,1,40,40,40,,1,40,40,40,,1
2,11/29/2022 14:00,20.2,42,101,13.103435,42,42,42,,1,42,42,42,,1,42,42,42,,1
2,11/29/2022 15:00,28,57,140,20.627651,57,57,57,,1,57,57,57,,1,57,57,57,,1
2,11/29/2022 16:00,33.4,67,167,20.887794,67,67,67,,1,67,67,67,,1,67,67,67,,1
2,11/29/2022 17:00,66.8,182,334,65.73584,182,182,182,,1,182,182,182,,1,182,182,182,,1
2,11/29/2022 18:00,47,137,235,52.321125,137,137,137,,1,137,137,137,,1,137,137,137,,1
2,11/29/2022 19:00,19.6,62,98,24.306377,62,62,62,,1,62,62,62,,1,62,62,62,,1
2,11/29/2022 20:00,10.8,28,54,10.232302,28,28,28,,1,28,28,28,,1,28,28,28,,1
2,11/29/2022 21:00,6.2,17,31,6.685806,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,11/29/2022 22:00,6.2,19,31,7.758866,19,19,19,,1,19,19,19,,1,19,19,19,,1
2,11/29/2022 23:00,10,21,50,8.485281,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,11/30/2022 0:00,2.6,6,13,2.408319,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,11/30/2022 1:00,0.8,3,4,1.3038405,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,11/30/2022 2:00,0.6,2,3,0.8944272,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,11/30/2022 3:00,0.2,1,1,0.4472136,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,11/30/2022 4:00,0.4,2,2,0.8944272,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,11/30/2022 5:00,2.8,5,14,2.280351,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,11/30/2022 6:00,5,10,25,3.8078866,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,11/30/2022 7:00,13.6,20,68,7.2663608,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,11/30/2022 8:00,43.2,89,216,32.422215,89,89,89,,1,89,89,89,,1,89,89,89,,1
2,11/30/2022 9:00,32.2,63,161,23.22068,63,63,63,,1,63,63,63,,1,63,63,63,,1
2,11/30/2022 10:00,6.4,11,32,4.2190046,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,11/30/2022 11:00,9.4,22,47,8.5906925,22,22,22,,1,22,22,22,,1,22,22,22,,1
2,11/30/2022 12:00,13.6,34,68,11.8448305,34,34,34,,1,34,34,34,,1,34,34,34,,1
2,11/30/2022 13:00,49.6,103,248,35.28881,103,103,103,,1,103,103,103,,1,103,103,103,,1
2,11/30/2022 14:00,30.4,62,152,21.651789,62,62,62,,1,62,62,62,,1,62,62,62,,1
2,11/30/2022 15:00,23,48,115,17.378147,48,48,48,,1,48,48,48,,1,48,48,48,,1
2,11/30/2022 16:00,20.6,48,103,16.364595,48,48,48,,1,48,48,48,,1,48,48,48,,1
2,11/30/2022 17:00,35.4,89,177,31.093407,89,89,89,,1,89,89,89,,1,89,89,89,,1
2,11/30/2022 18:00,30.2,74,151,27.344103,74,74,74,,1,74,74,74,,1,74,74,74,,1
2,11/30/2022 19:00,17.2,54,86,21.18254,54,54,54,,1,54,54,54,,1,54,54,54,,1
2,11/30/2022 20:00,12.8,33,64,13.498148,33,33,33,,1,33,33,33,,1,33,33,33,,1
2,11/30/2022 21:00,8.2,21,41,8.497058,21,21,21,,1,21,21,21,,1,21,21,21,,1
2,11/30/2022 22:00,4.8,16,24,6.534524,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,11/30/2022 23:00,8.4,20,42,9.071935,20,20,20,,1,20,20,20,,1,20,20,20,,1
2,12/1/2022 0:00,3,8,15,3.1622777,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,12/1/2022 1:00,0.6,2,3,0.8944272,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,12/1/2022 2:00,0.6,1,3,0.5477226,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,12/1/2022 3:00,0.4,1,2,0.5477226,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,12/1/2022 4:00,0.2,1,1,0.4472136,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,12/1/2022 5:00,2.6,5,13,2.0736442,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,12/1/2022 6:00,5.8,14,29,5.263079,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,12/1/2022 7:00,12.4,18,62,6.8410525,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,12/1/2022 8:00,45.4,101,227,36.01805,101,101,101,,1,101,101,101,,1,101,101,101,,1
2,12/1/2022 9:00,33.4,62,167,22.766203,62,62,62,,1,62,62,62,,1,62,62,62,,1
2,12/1/2022 10:00,9.2,16,46,5.1672044,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,12/1/2022 11:00,11.6,20,58,5.8991523,20,20,20,,1,20,20,20,,1,20,20,20,,1
2,12/1/2022 12:00,16.6,33,83,11.458621,33,33,33,,1,33,33,33,,1,33,33,33,,1
2,12/1/2022 13:00,18.4,29,92,10.430724,27,27,27,,1,27,27,27,,1,27,27,27,,1
2,12/1/2022 14:00,17.2,40,86,14.584238,40,40,40,,1,40,40,40,,1,40,40,40,,1
2,12/1/2022 15:00,31.2,49,156,14.754661,49,49,49,,1,49,49,49,,1,49,49,49,,1
2,12/1/2022 16:00,38,88,190,28.69669,88,88,88,,1,88,88,88,,1,88,88,88,,1
2,12/1/2022 17:00,55.8,156,279,57.949978,156,156,156,,1,156,156,156,,1,156,156,156,,1
2,12/1/2022 18:00,29,90,145,36.359318,90,90,90,,1,90,90,90,,1,90,90,90,,1
2,12/1/2022 19:00,23.2,79,116,31.39586,79,79,79,,1,79,79,79,,1,79,79,79,,1
2,12/1/2022 20:00,14.2,38,71,14.060583,38,38,38,,1,38,38,38,,1,38,38,38,,1
2,12/1/2022 21:00,6.8,23,34,9.444575,23,23,23,,1,23,23,23,,1,23,23,23,,1
2,12/1/2022 22:00,3.8,10,19,3.9623225,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,12/1/2022 23:00,8.2,23,41,8.983317,23,23,23,,1,23,23,23,,1,23,23,23,,1
2,12/2/2022 0:00,2.6,7,13,2.7018514,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,12/2/2022 1:00,1.8,5,9,1.9235384,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,12/2/2022 2:00,1.2,6,6,2.6832814,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,12/2/2022 3:00,0,0,0,0,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,12/2/2022 4:00,0.2,1,1,0.4472136,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,12/2/2022 5:00,2.8,5,14,1.9235384,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,12/2/2022 6:00,3.8,7,19,2.280351,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,12/2/2022 7:00,10.2,17,51,5.263079,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,12/2/2022 8:00,36.6,71,183,23.670656,71,71,71,,1,71,71,71,,1,71,71,71,,1
2,12/2/2022 9:00,33.6,67,168,24.52142,67,67,67,,1,67,67,67,,1,67,67,67,,1
2,12/2/2022 10:00,8.6,24,43,8.70632,24,24,24,,1,24,24,24,,1,24,24,24,,1
2,12/2/2022 11:00,13.4,24,67,7.7974353,24,24,24,,1,24,24,24,,1,24,24,24,,1
2,12/2/2022 12:00,10.4,19,52,6.2289643,19,19,19,,1,19,19,19,,1,19,19,19,,1
2,12/2/2022 13:00,19.6,41,98,14.380543,41,41,41,,1,41,41,41,,1,41,41,41,,1
2,12/2/2022 14:00,15.6,46,78,17.615334,46,46,46,,1,46,46,46,,1,46,46,46,,1
2,12/2/2022 15:00,17.4,28,87,8.734987,28,28,28,,1,28,28,28,,1,28,28,28,,1
2,12/2/2022 16:00,26.8,70,134,25.07389,70,70,70,,1,70,70,70,,1,70,70,70,,1
2,12/2/2022 17:00,53.6,132,268,46.699036,132,132,132,,1,132,132,132,,1,132,132,132,,1
2,12/2/2022 18:00,26,80,130,30.430248,80,80,80,,1,80,80,80,,1,80,80,80,,1
2,12/2/2022 19:00,17,62,85,25.27845,62,62,62,,1,62,62,62,,1,62,62,62,,1
2,12/2/2022 20:00,12,33,60,12.349089,33,33,33,,1,33,33,33,,1,33,33,33,,1
2,12/2/2022 21:00,6.4,16,32,6.1886992,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,12/2/2022 22:00,5.8,12,29,4.9193497,12,12,12,,1,12,12,12,,1,12,12,12,,1
2,12/2/2022 23:00,8,13,40,6.8556547,13,13,13,,1,13,13,13,,1,13,13,13,,1
2,12/3/2022 0:00,2.4,6,12,2.8809721,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,12/3/2022 1:00,1.6,6,8,2.607681,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,12/3/2022 2:00,1.8,5,9,2.04939,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,12/3/2022 3:00,1.4,6,7,2.607681,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,12/3/2022 4:00,1.8,6,9,2.48998,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,12/3/2022 5:00,1.4,2,7,0.5477226,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,12/3/2022 6:00,1.2,5,6,2.1679482,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,12/3/2022 7:00,3.8,8,19,3.0331502,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,12/3/2022 8:00,2,3,10,1.2247449,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,12/3/2022 9:00,5.6,10,28,3.2863355,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,12/3/2022 10:00,7.4,14,37,4.1593266,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,12/3/2022 11:00,6.2,11,31,3.8340578,11,11,11,,1,11,11,11,,1,11,11,11,,1
2,12/3/2022 12:00,7,14,35,4.1833,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,12/3/2022 13:00,9.6,16,48,4.505552,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,12/3/2022 14:00,14,38,70,14.035668,38,38,38,,1,38,38,38,,1,38,38,38,,1
2,12/3/2022 15:00,13.6,38,68,14.859341,38,38,38,,1,38,38,38,,1,38,38,38,,1
2,12/3/2022 16:00,12.2,32,61,11.606032,32,32,32,,1,32,32,32,,1,32,32,32,,1
2,12/3/2022 17:00,8.6,17,43,6.7305274,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,12/3/2022 18:00,8.2,22,41,8.01249,22,22,22,,1,22,22,22,,1,22,22,22,,1
2,12/3/2022 19:00,6,14,30,5.5226803,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,12/3/2022 20:00,4.6,10,23,4.1593266,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,12/3/2022 21:00,4.2,10,21,4.0249224,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,12/3/2022 22:00,4.2,7,21,2.1679482,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,12/3/2022 23:00,2.8,12,14,5.215362,12,12,12,,1,12,12,12,,1,12,12,12,,1
2,12/4/2022 0:00,3.4,8,17,3.1304953,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,12/4/2022 1:00,2.4,8,12,3.3615472,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,12/4/2022 2:00,4.2,8,21,3.1144822,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,12/4/2022 3:00,0.8,1,4,0.4472136,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,12/4/2022 4:00,1.2,5,6,2.1679482,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,12/4/2022 5:00,1.4,3,7,1.5165751,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,12/4/2022 6:00,0.8,3,4,1.3038405,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,12/4/2022 7:00,2,4,10,1.5811388,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,12/4/2022 8:00,2.2,5,11,2.1679482,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,12/4/2022 9:00,7.6,27,38,11.126545,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,12/4/2022 10:00,6.6,11,33,3.3615472,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,12/4/2022 11:00,6.8,13,34,4.1472883,13,13,13,,1,13,13,13,,1,13,13,13,,1
2,12/4/2022 12:00,9,28,45,10.793516,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,12/4/2022 13:00,7.6,19,38,6.7675695,19,19,19,,1,19,19,19,,1,19,19,19,,1
2,12/4/2022 14:00,9,20,45,6.708204,20,20,20,,1,20,20,20,,1,20,20,20,,1
2,12/4/2022 15:00,7.4,21,37,7.7006493,21,21,21,,1,21,21,21,,1,21,21,21,,1
2,12/4/2022 16:00,5.6,11,28,4.8270073,11,11,11,,1,11,11,11,,1,11,11,11,,1
2,12/4/2022 17:00,5.4,17,27,6.7305274,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,12/4/2022 18:00,4.8,17,24,7.1203933,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,12/4/2022 19:00,5,13,25,6.0827627,13,13,13,,1,13,13,13,,1,13,13,13,,1
2,12/4/2022 20:00,3,9,15,3.9370039,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,12/4/2022 21:00,2.8,8,14,3.1144822,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,12/4/2022 22:00,1.4,4,7,1.67332,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,12/4/2022 23:00,1.2,3,6,1.3038405,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,12/5/2022 0:00,1.2,3,6,1.0954452,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,12/5/2022 1:00,0.6,2,3,0.8944272,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,12/5/2022 2:00,0.4,1,2,0.5477226,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,12/5/2022 3:00,0,0,0,0,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,12/5/2022 4:00,0.2,1,1,0.4472136,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,12/5/2022 5:00,2.2,5,11,2.588436,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,12/5/2022 6:00,2.6,7,13,2.7018514,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,12/5/2022 7:00,10.2,18,51,7.6288924,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,12/5/2022 8:00,33,78,165,28.151377,78,78,78,,1,78,78,78,,1,78,78,78,,1
2,12/5/2022 9:00,30,72,150,26.523575,72,72,72,,1,72,72,72,,1,72,72,72,,1
2,12/5/2022 10:00,5.6,17,28,6.542171,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,12/5/2022 11:00,3.6,6,18,1.9493588,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,12/5/2022 12:00,6.8,22,34,8.642916,22,22,22,,1,22,22,22,,1,22,22,22,,1
2,12/5/2022 13:00,11.6,29,58,10.039921,29,29,29,,1,29,29,29,,1,29,29,29,,1
