site_id,site_location,site_lat,site_lon,site_district,direction_in,direction_out,route_id,route_short_name,route_long_name,route_type,route_type_name,route_url,nearest_stop_id,nearest_stop_name,nearest_stop_lat,nearest_stop_lon,distance_km
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,35891,589,Tienen - Meensel-Kiezegem - Tielt-Winge,3,Bus,https://www.delijn.be/nl/lijnen/3589/?richtingCode=1,308904,Tienen Houtemstraat,50.81422,4.9354,0.097
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,30641,64,Tienen - Glabbeek - Tielt-Winge - Aarschot,3,Bus,https://www.delijn.be/nl/lijnen/3064/?richtingCode=1,308904,Tienen Houtemstraat,50.81422,4.9354,0.097
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36391,639,Tienen - Kortenaken,3,Bus,https://www.delijn.be/nl/lijnen/3639/?richtingCode=1,308904,Tienen Houtemstraat,50.81422,4.9354,0.097
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,35890,589,Tielt-Winge - Meensel-Kiezegem - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3589/?richtingCode=0,308905,Tienen Houtemstraat,50.81448,4.93527,0.123
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,30640,64,Aarschot - Tielt-Winge - Glabbeek - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3064/?richtingCode=0,308905,Tienen Houtemstraat,50.81448,4.93527,0.123
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,35400,540,Bekkevoort - Kapellen - Bunsbeek - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3540/?richtingCode=0,308905,Tienen Houtemstraat,50.81448,4.93527,0.123
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36690,669,Snelbus Diest - Bekkevoort - Glabbeek - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3669/?richtingCode=0,308905,Tienen Houtemstraat,50.81448,4.93527,0.123
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36390,639,Kortenaken - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3639/?richtingCode=0,308905,Tienen Houtemstraat,50.81448,4.93527,0.123
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36351,635,Tienen - Meldert,3,Bus,https://www.delijn.be/nl/lijnen/3635/?richtingCode=1,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36341,634,Tienen - Nerm,3,Bus,https://www.delijn.be/nl/lijnen/3634/?richtingCode=1,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36321,632,Tienen - Goetsenhoven,3,Bus,https://www.delijn.be/nl/lijnen/3632/?richtingCode=1,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36331,633,Tienen - Linter,3,Bus,https://www.delijn.be/nl/lijnen/3633/?richtingCode=1,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36681,668,Sint-Truiden - Wommersom - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3668/?richtingCode=1,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,30651,65,Sint-Truiden - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3065/?richtingCode=1,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36371,637,Tienen - Honsem,3,Bus,https://www.delijn.be/nl/lijnen/3637/?richtingCode=1,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36671,667,Kortenaken - Ransberg - Neerlinter - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3667/?richtingCode=1,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36470,647,Bekkevoort - Waanrode - Hoeleden - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3647/?richtingCode=0,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,35420,542,Geetbets - Hogen - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3542/?richtingCode=0,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,35871,587,Landen - Neerwinden - Overhespen - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3587/?richtingCode=1,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,30601,60,Tienen - Boutersem - Leuven,3,Bus,https://www.delijn.be/nl/lijnen/3060/?richtingCode=1,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36560,656,Landen - Neerwinden - Ezemaal - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3656/?richtingCode=0,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,30661,66,Diest - Halen - Kortenaken -Geetbets - Budingen - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3066/?richtingCode=1,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,35631,563,Zoutleeuw - Wommersom - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3563/?richtingCode=1,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,30671,67,Sint-Truiden - Budingen - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3067/?richtingCode=1,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,35850,585,Lubbeek - Kerkom - Attenrode - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3585/?richtingCode=0,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,35851,585,Tienen - Attenrode - Kerkom - Lubbeek,3,Bus,https://www.delijn.be/nl/lijnen/3585/?richtingCode=1,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36381,638,Tienen - Lubbeek,3,Bus,https://www.delijn.be/nl/lijnen/3638/?richtingCode=1,305175,Tienen Kabbeeksepoort,50.81295,4.93339,0.126
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,30600,60,Leuven - Boutersem - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3060/?richtingCode=0,305176,Tienen Kabbeeksepoort,50.81263,4.93283,0.176
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36680,668,Tienen - Wommersom - Sint-Truiden,3,Bus,https://www.delijn.be/nl/lijnen/3668/?richtingCode=0,305176,Tienen Kabbeeksepoort,50.81263,4.93283,0.176
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36350,635,Meldert - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3635/?richtingCode=0,305176,Tienen Kabbeeksepoort,50.81263,4.93283,0.176
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36340,634,Nerm - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3634/?richtingCode=0,305176,Tienen Kabbeeksepoort,50.81263,4.93283,0.176
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36330,633,Linter - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3633/?richtingCode=0,305176,Tienen Kabbeeksepoort,50.81263,4.93283,0.176
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36370,637,Honsem - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3637/?richtingCode=0,305176,Tienen Kabbeeksepoort,50.81263,4.93283,0.176
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,30670,67,Tienen - Budingen - Sint-Truiden,3,Bus,https://www.delijn.be/nl/lijnen/3067/?richtingCode=0,305176,Tienen Kabbeeksepoort,50.81263,4.93283,0.176
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36320,632,Goetsenhoven - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3632/?richtingCode=0,305176,Tienen Kabbeeksepoort,50.81263,4.93283,0.176
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,35630,563,Tienen - Wommersom - Zoutleeuw,3,Bus,https://www.delijn.be/nl/lijnen/3563/?richtingCode=0,305176,Tienen Kabbeeksepoort,50.81263,4.93283,0.176
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,35421,542,Tienen - Hogen - Geetbets,3,Bus,https://www.delijn.be/nl/lijnen/3542/?richtingCode=1,305176,Tienen Kabbeeksepoort,50.81263,4.93283,0.176
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,30650,65,Tienen - Sint-Truiden,3,Bus,https://www.delijn.be/nl/lijnen/3065/?richtingCode=0,305176,Tienen Kabbeeksepoort,50.81263,4.93283,0.176
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,30660,66,Tienen - Budingen - Geetbets - Kortenaken - Halen - Diest,3,Bus,https://www.delijn.be/nl/lijnen/3066/?richtingCode=0,305176,Tienen Kabbeeksepoort,50.81263,4.93283,0.176
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36561,656,Tienen - Ezemaal - Neerwinden - Landen,3,Bus,https://www.delijn.be/nl/lijnen/3656/?richtingCode=1,305176,Tienen Kabbeeksepoort,50.81263,4.93283,0.176
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36670,667,Tienen - Neerlinter - Ransberg - Kortenaken,3,Bus,https://www.delijn.be/nl/lijnen/3667/?richtingCode=0,305176,Tienen Kabbeeksepoort,50.81263,4.93283,0.176
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36471,647,Tienen - Hoeleden - Waanrode - Bekkevoort,3,Bus,https://www.delijn.be/nl/lijnen/3647/?richtingCode=1,305176,Tienen Kabbeeksepoort,50.81263,4.93283,0.176
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,35870,587,Tienen - Overhespen - Neerwinden - Landen,3,Bus,https://www.delijn.be/nl/lijnen/3587/?richtingCode=0,305176,Tienen Kabbeeksepoort,50.81263,4.93283,0.176
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36380,638,Lubbeek - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3638/?richtingCode=0,305176,Tienen Kabbeeksepoort,50.81263,4.93283,0.176
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36360,636,Neervelp - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3636/?richtingCode=0,306967,Tienen Vogelzang,50.81608,4.93426,0.305
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36361,636,Tienen - Neervelp,3,Bus,https://www.delijn.be/nl/lijnen/3636/?richtingCode=1,306966,Tienen Vogelzang,50.81702,4.93426,0.409
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,34261,426,Tienen - Attenrode - Kerkom - Lubbeek - Leuven,3,Bus,https://www.delijn.be/nl/lijnen/3426/?richtingCode=1,307104,Tienen Kerk Heilig Hart,50.81285,4.92806,0.494
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,30421,42,Tienen - Lubbeek - Leuven,3,Bus,https://www.delijn.be/nl/lijnen/3042/?richtingCode=1,307104,Tienen Kerk Heilig Hart,50.81285,4.92806,0.494
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,30420,42,Leuven - Lubbeek - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3042/?richtingCode=0,305170,Tienen Kerk Heilig Hart,50.81225,4.92779,0.525
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,34260,426,Leuven - Lubbeek - Kerkom - Attenrode - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3426/?richtingCode=0,305170,Tienen Kerk Heilig Hart,50.81225,4.92779,0.525
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,39020,N2,Tervuren - Leuven - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3902/?richtingCode=0,305148,Tienen Vierde Lansierslaan,50.80975,4.92935,0.568
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,35800,580,Tienen - Hoegaarden - Meldert,3,Bus,https://www.delijn.be/nl/lijnen/3580/?richtingCode=0,305149,Tienen Vierde Lansierslaan,50.80935,4.92928,0.604
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36290,629,Tienen - Outgaarden,3,Bus,https://www.delijn.be/nl/lijnen/3629/?richtingCode=0,305149,Tienen Vierde Lansierslaan,50.80935,4.92928,0.604
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,35411,541,Tienen - Haasrode,3,Bus,https://www.delijn.be/nl/lijnen/3541/?richtingCode=1,305149,Tienen Vierde Lansierslaan,50.80935,4.92928,0.604
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,30620,62,Tienen - Hoegaarden - Geldenaken,3,Bus,https://www.delijn.be/nl/lijnen/3062/?richtingCode=0,305149,Tienen Vierde Lansierslaan,50.80935,4.92928,0.604
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,39021,N2,Tienen - Leuven - Tervuren,3,Bus,https://www.delijn.be/nl/lijnen/3902/?richtingCode=1,305149,Tienen Vierde Lansierslaan,50.80935,4.92928,0.604
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,30621,62,Geldenaken - Hoegaarden - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3062/?richtingCode=1,370091,Tienen Station afstaphalte,50.80834,4.926158,0.839
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,36291,629,Outgaarden - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3629/?richtingCode=1,370091,Tienen Station afstaphalte,50.80834,4.926158,0.839
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,35801,580,Meldert - Hoegaarden - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3580/?richtingCode=1,370091,Tienen Station afstaphalte,50.80834,4.926158,0.839
24,Tienen 1,50.8133795491886,4.935044252605416,Tienen,Tienen 1 Fietsers rich Glabbeek,Tienen 1 Fietsers rich Tienen,35410,541,Haasrode - Tienen,3,Bus,https://www.delijn.be/nl/lijnen/3541/?richtingCode=0,370091,Tienen Station afstaphalte,50.80834,4.926158,0.839
