site_id,site_name,longitude,latitude,municipality,district_code,road_code,operator,interval_min,install_date,segment_id,road_name,morphology_en,road_category_code,road_category_en,access_en,geometry_method_en,manager_code,manager_label,length_m,dist_to_segment_m,bike_lane_width_m,has_cycleway,bike_lane_source,poi_shop_250m,poi_shop_500m,poi_shop_1000m,poi_education_250m,poi_education_500m,poi_education_1000m,poi_hotel_250m,poi_hotel_500m,poi_hotel_1000m,poi_hospital_250m,poi_hospital_500m,poi_hospital_1000m,sensor_age_days,install_year,bike_width_imputed
1423685496,Unknown,4.69726685,50.9264501,Leuven,AWV214,1423685496,Unknown,60,,1423685496,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,24.66,0.0,1.5,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
419874315,Unknown,4.713397966002018,50.919657327248416,Leuven,AWV214,419874315,Unknown,60,,419874315,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,81.63,0.0,2.0,True,osm_bike_network,0,5,13,0,0,0,0,0,0,0,0,0,0,2026,False
1423685504,Unknown,4.69647245,50.92626765,Leuven,AWV214,1423685504,Unknown,60,,1423685504,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,7.72,0.0,1.5,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
1446479175,Rietensplein,4.69662595,50.926453800000004,Leuven,AWV214,1446479175,Unknown,60,,1446479175,Rietensplein,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,27.48,0.0,3.0,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
419978215,Unknown,4.740511694225725,50.87203250202503,Leuven,AWV214,419978215,Unknown,60,,419978215,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,36.55,0.0,4.0,True,osm_bike_network,0,0,4,0,0,2,0,0,0,0,0,0,0,2026,False
"[10672787, 318218548, 318218551, 79942232, 79942234, 192706267, 192706268]","['Tiggelpad', 'Predikherenberg']",4.7362792077267075,50.87217116066223,Leuven,AWV214,"[10672787, 318218548, 318218551, 79942232, 79942234, 192706267, 192706268]",Unknown,60,,"[10672787, 318218548, 318218551, 79942232, 79942234, 192706267, 192706268]","['Tiggelpad', 'Predikherenberg']",single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,650.18,0.0,3.0,True,osm_bike_network,0,0,13,0,0,3,0,0,0,0,0,4,0,2026,False
1089020352,Unknown,4.7152753999999995,50.864931049999996,Leuven,AWV214,1089020352,Unknown,60,,1089020352,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,4.98,0.0,1.5,True,osm_bike_network,3,5,38,1,2,8,0,1,4,0,1,10,0,2026,False
1089020354,Unknown,4.71524655,50.86493755,Leuven,AWV214,1089020354,Unknown,60,,1089020354,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,3.79,0.0,1.5,True,osm_bike_network,3,5,39,1,2,8,0,1,4,0,1,10,0,2026,False
421545254,Unknown,4.69397815,50.842236500000006,Leuven,AWV214,421545254,Unknown,60,,421545254,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,92.9,0.0,1.5,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
422917986,Unknown,4.690281500052409,50.87083809080309,Leuven,AWV214,422917986,Unknown,60,,422917986,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,46.52,0.0,4.0,True,osm_bike_network,2,20,99,10,63,157,0,1,5,0,2,17,0,2026,False
"[429706873, 320041238, 192559657]",Unknown,4.6734914452398115,50.88079912418946,Leuven,AWV214,"[429706873, 320041238, 192559657]",Unknown,60,,"[429706873, 320041238, 192559657]",Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,89.93,0.0,4.0,True,osm_bike_network,0,0,31,17,20,34,0,0,0,1,1,3,0,2026,False
832174484,Unknown,4.653576685249268,50.85632453767105,Leuven,AWV214,832174484,Unknown,60,,832174484,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,184.15,0.0,1.5,True,osm_bike_network,0,1,4,0,0,2,0,1,1,0,0,2,0,2026,False
"[608916224, 608916225, 99346754, 608916226, 608916223]",Sint-Jansbergsesteenweg,4.663449204510008,50.868237846781696,Leuven,AWV214,"[608916224, 608916225, 99346754, 608916226, 608916223]",Unknown,60,,"[608916224, 608916225, 99346754, 608916226, 608916223]",Sint-Jansbergsesteenweg,divided_road_non_motorway,OW,minor_road,public_road,surveyed,24062,Stad Leuven,71.18,0.0,6.0,True,osm_bike_network,2,4,9,2,2,9,0,0,1,0,0,4,0,2026,False
206186225,Unknown,4.663837817614857,50.86843657325121,Leuven,AWV214,206186225,Unknown,60,,206186225,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,6.17,0.0,4.0,True,osm_bike_network,2,4,9,2,2,10,0,0,1,0,0,4,0,2026,False
431370916,Meikeverpad,4.7409263,50.888188299999996,Leuven,AWV214,431370916,Unknown,60,,431370916,Meikeverpad,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,10.79,0.0,3.0,True,osm_bike_network,0,0,1,0,0,0,0,0,0,0,0,3,0,2026,False
"[1304053216, 759158335]",Meikeverstraat,4.741313756091382,50.88786995503807,Leuven,AWV214,"[1304053216, 759158335]",Unknown,60,,"[1304053216, 759158335]",Meikeverstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,87.5,0.0,3.0,True,osm_bike_network,0,0,1,0,0,0,0,0,0,0,0,3,0,2026,False
"[295242057, 87369967]",Unknown,4.739894629663289,50.88789033001856,Leuven,AWV214,"[295242057, 87369967]",Unknown,60,,"[295242057, 87369967]",Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,137.4,0.0,4.0,True,osm_bike_network,0,0,1,0,0,0,0,0,0,0,0,5,0,2026,False
458720654,Interleuvenlaan,4.722484320579651,50.850953105027365,Leuven,AWV214,458720654,Unknown,60,,458720654,Interleuvenlaan,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,20.13,0.0,5.0,True,osm_bike_network,6,17,27,1,1,6,0,0,0,0,1,1,0,2026,False
"[290957569, 290143796]",Unknown,4.694793245159605,50.88280912318416,Leuven,AWV214,"[290957569, 290143796]",Unknown,60,,"[290957569, 290143796]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,76.35,0.0,1.5,True,osm_bike_network,17,136,415,3,7,75,3,8,17,5,14,28,0,2026,False
"[294192992, 222366953, 1047875517, 221538223]",Unknown,4.691581828478143,50.886303218044056,Leuven,AWV214,"[294192992, 222366953, 1047875517, 221538223]",Unknown,60,,"[294192992, 222366953, 1047875517, 221538223]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,336.27,0.0,1.5,True,osm_bike_network,3,9,183,3,7,32,0,0,8,0,4,19,0,2026,False
"[135584593, 299637185]",Unknown,4.691387147330791,50.88630851820725,Leuven,AWV214,"[135584593, 299637185]",Unknown,60,,"[135584593, 299637185]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,331.36,0.0,1.5,True,osm_bike_network,3,8,178,3,7,31,0,0,8,0,4,18,0,2026,False
"[192559621, 608715595, 608715596, 139807120, 292472310]",Nieuwe Mechelsesteenweg,4.690148082633816,50.891952988559126,Leuven,AWV214,"[192559621, 608715595, 608715596, 139807120, 292472310]",Unknown,60,,"[192559621, 608715595, 608715596, 139807120, 292472310]",Nieuwe Mechelsesteenweg,divided_road_non_motorway,RW,regional_road,public_road,surveyed,24062,Stad Leuven,338.18,0.0,6.0,True,osm_bike_network,3,5,25,0,0,8,0,0,0,0,1,6,0,2026,False
438252652,Unknown,4.689055957238817,50.8932753296953,Leuven,AWV214,438252652,Unknown,60,,438252652,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,10.59,0.0,1.5,True,osm_bike_network,3,4,13,0,0,6,0,0,0,0,0,4,0,2026,False
292472302,Nieuwe Mechelsesteenweg,4.689027899999999,50.8933964,Leuven,AWV214,292472302,Unknown,60,,292472302,Nieuwe Mechelsesteenweg,divided_road_non_motorway,RW,regional_road,public_road,surveyed,24062,Stad Leuven,25.42,0.0,6.0,True,osm_bike_network,2,4,13,0,0,6,0,0,0,0,0,4,0,2026,False
750460906,Unknown,4.71660395,50.877472999999995,Leuven,AWV214,750460906,Unknown,60,,750460906,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,11.21,0.0,4.0,True,osm_bike_network,0,40,395,2,7,60,0,4,16,0,6,30,0,2026,False
"[71579514, 71579515, 732000695]",Unknown,4.716272750494246,50.877693204708564,Leuven,AWV214,"[71579514, 71579515, 732000695]",Unknown,60,,"[71579514, 71579515, 732000695]",Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,85.63,0.0,4.0,True,osm_bike_network,1,49,407,2,7,63,0,4,17,0,6,30,0,2026,False
1196073498,Unknown,4.736198,50.84413055,Leuven,AWV214,1196073498,Unknown,60,,1196073498,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,24.56,0.0,4.0,True,osm_bike_network,0,0,1,0,0,3,0,0,0,0,0,0,0,2026,False
1196073499,Unknown,4.736518035487051,50.84446283848768,Leuven,AWV214,1196073499,Unknown,60,,1196073499,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,49.3,0.0,1.5,True,osm_bike_network,0,0,0,0,0,3,0,0,0,0,0,0,0,2026,False
"[539817281, 672349404, 672349405]",Unknown,4.694526372674734,50.87662242578867,Leuven,AWV214,"[539817281, 672349404, 672349405]",Unknown,60,,"[539817281, 672349404, 672349405]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,36.09,0.0,1.5,True,osm_bike_network,2,102,408,15,59,210,0,7,18,0,8,28,0,2026,False
450062748,Unknown,4.709267626345277,50.87492416893288,Leuven,AWV214,450062748,Unknown,60,,450062748,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,100.29,0.0,4.0,True,osm_bike_network,23,55,504,22,50,171,1,5,19,0,4,30,0,2026,False
520621546,Unknown,4.67709885,50.86732069999999,Leuven,AWV214,520621546,Unknown,60,,520621546,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,18.09,0.0,4.0,True,osm_bike_network,0,3,16,0,2,18,1,1,2,0,1,2,0,2026,False
1511675679,Remisebosweg,4.6772191,50.8673938,Leuven,AWV214,1511675679,Unknown,60,,1511675679,Remisebosweg,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,6.09,0.0,5.0,True,osm_bike_network,0,3,16,0,2,18,1,1,2,0,1,2,0,2026,False
1426886220,Vuntpad,4.713675599946247,50.91771457725891,Leuven,AWV214,1426886220,Unknown,60,,1426886220,Vuntpad,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,10.08,0.0,3.0,True,osm_bike_network,2,6,16,0,0,2,0,0,0,0,0,0,0,2026,False
297017195,Sint-Barbarastraat,4.698215013865059,50.877990961515536,Leuven,AWV214,297017195,Unknown,60,,297017195,Sint-Barbarastraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,60.33,0.0,5.0,True,osm_bike_network,53,243,515,14,51,210,4,13,21,2,9,34,0,2026,False
454934597,Unknown,4.758816422372681,50.887522746914705,Leuven,AWV214,454934597,Unknown,60,,454934597,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,91.34,0.0,4.0,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
454934598,Unknown,4.758390540269713,50.88756019813487,Leuven,AWV214,454934598,Unknown,60,,454934598,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,78.26,0.0,4.0,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
1496785782,Unknown,4.6920988,50.889292049999995,Leuven,AWV214,1496785782,Unknown,60,,1496785782,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,4.62,0.0,1.5,True,osm_bike_network,2,6,68,0,2,19,0,0,6,1,2,16,0,2026,False
"[125835612, 125835581]",Oude Rondelaan,4.693062410649399,50.88939207912912,Leuven,AWV214,"[125835612, 125835581]",Unknown,60,,"[125835612, 125835581]",Oude Rondelaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,136.53,0.0,5.0,True,osm_bike_network,2,6,77,0,2,19,0,0,6,1,2,19,0,2026,False
685570223,Unknown,4.693070630069066,50.88930149784135,Leuven,AWV214,685570223,Unknown,60,,685570223,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,137.11,0.0,3.0,True,osm_bike_network,2,6,82,0,2,19,0,0,6,1,2,19,0,2026,False
521229690,Unknown,4.669545744649763,50.82537584023142,Leuven,AWV214,521229690,Unknown,60,,521229690,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,161.1,0.0,1.5,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
76856823,Martelarenplein,4.715372130902573,50.88129060058096,Leuven,AWV214,76856823,Unknown,60,,76856823,Martelarenplein,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,97.76,0.0,4.0,True,osm_bike_network,43,139,423,2,5,62,5,8,19,2,11,36,0,2026,False
"[1391542747, 1211268885, 1391536607]",Hamburgpad,4.695432663633162,50.88465154040858,Leuven,AWV214,"[1391542747, 1211268885, 1391536607]",Unknown,60,,"[1391542747, 1211268885, 1391536607]",Hamburgpad,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,83.71,0.0,1.5,True,osm_bike_network,8,73,392,0,9,54,0,6,16,2,12,27,0,2026,False
289598214,Verbrande Poortgang,4.691490092908915,50.88129971234409,Leuven,AWV214,289598214,Unknown,60,,289598214,Verbrande Poortgang,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,51.11,0.0,1.5,True,osm_bike_network,22,56,316,3,21,75,1,7,16,3,9,24,0,2026,False
460905528,Unknown,4.725165980771416,50.87262769570519,Leuven,AWV214,460905528,Unknown,60,,460905528,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,18.96,0.0,1.5,True,osm_bike_network,5,20,42,2,4,5,0,0,1,0,5,8,0,2026,False
974936720,Unknown,4.725068447679775,50.87221179837253,Leuven,AWV214,974936720,Unknown,60,,974936720,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,139.61,0.0,1.5,True,osm_bike_network,6,20,40,2,4,5,0,0,1,0,5,8,0,2026,False
"[460981427, 460981428, 460981429]",Unknown,4.713269838559396,50.880013388312314,Leuven,AWV214,"[460981427, 460981428, 460981429]",Unknown,60,,"[460981427, 460981428, 460981429]",Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,107.88,0.0,4.0,True,osm_bike_network,59,180,508,1,21,80,3,10,21,5,12,34,0,2026,False
461159352,Kapucijnenvoer,4.69101805,50.8725745,Leuven,AWV214,461159352,Unknown,60,,461159352,Kapucijnenvoer,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,6.82,0.0,5.0,True,osm_bike_network,11,22,165,3,96,161,0,1,8,1,2,16,0,2026,False
"[80142973, 461159350]",Kapucijnenvoer,4.690720956638192,50.87233262735241,Leuven,AWV214,"[80142973, 461159350]",Unknown,60,,"[80142973, 461159350]",Kapucijnenvoer,divided_road_non_motorway,OW,minor_road,public_road,surveyed,24062,Stad Leuven,63.47,0.0,6.0,True,osm_bike_network,8,22,151,2,88,161,0,1,9,1,2,17,0,2026,False
461161288,Unknown,4.689756802724736,50.87447368327205,Leuven,AWV214,461161288,Unknown,60,,461161288,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,41.01,0.0,4.0,True,osm_bike_network,12,22,206,1,33,164,0,0,12,2,2,16,0,2026,False
461161777,Unknown,4.690091499999999,50.87473625,Leuven,AWV214,461161777,Unknown,60,,461161777,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,4.24,0.0,1.5,True,osm_bike_network,12,23,220,1,38,167,0,0,12,2,2,19,0,2026,False
461161516,Unknown,4.689750327501732,50.873908605019196,Leuven,AWV214,461161516,Unknown,60,,461161516,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,31.76,0.0,4.0,True,osm_bike_network,13,21,178,1,44,161,0,0,9,2,2,16,0,2026,False
461161778,Unknown,4.6900565499999995,50.87471065,Leuven,AWV214,461161778,Unknown,60,,461161778,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,6.44,0.0,1.5,True,osm_bike_network,12,23,220,1,38,167,0,0,12,2,2,19,0,2026,False
461161779,Unknown,4.689245000407015,50.874869857347484,Leuven,AWV214,461161779,Unknown,60,,461161779,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,21.66,0.0,1.5,True,osm_bike_network,11,25,200,2,18,165,0,0,11,2,2,18,0,2026,False
461161780,Unknown,4.689017603085462,50.87489799059873,Leuven,AWV214,461161780,Unknown,60,,461161780,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,13.92,0.0,1.5,True,osm_bike_network,11,25,183,2,14,164,0,0,11,2,2,18,0,2026,False
887493062,Unknown,4.6889383811788194,50.87495662042221,Leuven,AWV214,887493062,Unknown,60,,887493062,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,17.24,0.0,1.5,True,osm_bike_network,11,25,182,2,15,164,0,0,11,2,2,18,0,2026,False
472642747,Unknown,4.7229108,50.92742575,Leuven,AWV214,472642747,Unknown,60,,472642747,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,6.53,0.0,1.5,True,osm_bike_network,0,0,1,0,0,0,0,0,0,0,0,0,0,2026,False
541467951,Locomotievenstraat,4.721186400000001,50.88271265,Leuven,AWV214,541467951,Unknown,60,,541467951,Locomotievenstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,43.25,0.0,4.0,True,osm_bike_network,18,56,199,2,9,15,1,4,11,3,11,29,0,2026,False
479381630,Unknown,4.721549171277554,50.88245349658415,Leuven,AWV214,479381630,Unknown,60,,479381630,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,64.07,0.0,1.5,True,osm_bike_network,18,55,196,1,9,15,0,4,11,4,11,28,0,2026,False
"[87304282, 541467951]",Locomotievenstraat,4.722141970354622,50.88279399177938,Leuven,AWV214,"[87304282, 541467951]",Unknown,60,,"[87304282, 541467951]",Locomotievenstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,92.47,0.0,4.0,True,osm_bike_network,20,56,177,4,9,14,0,4,9,4,15,27,0,2026,False
1313686761,Unknown,4.721647962402581,50.88211269616672,Leuven,AWV214,1313686761,Unknown,60,,1313686761,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,13.69,0.0,1.5,True,osm_bike_network,13,54,199,0,8,16,0,4,11,4,10,28,0,2026,False
"[541467950, 541467951]",Locomotievenstraat,4.720638763336838,50.882663820716786,Leuven,AWV214,"[541467950, 541467951]",Unknown,60,,"[541467950, 541467951]",Locomotievenstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,34.6,0.0,4.0,True,osm_bike_network,22,58,212,1,8,18,2,4,12,4,11,29,0,2026,False
"[479381632, 1313686760]",Unknown,4.72078686090299,50.88202843665541,Leuven,AWV214,"[479381632, 1313686760]",Unknown,60,,"[479381632, 1313686760]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,29.26,0.0,1.5,True,osm_bike_network,20,57,216,0,8,19,1,6,12,3,10,29,0,2026,False
"[1313686760, 479381632]",Unknown,4.72078686090299,50.88202843665541,Leuven,AWV214,"[1313686760, 479381632]",Unknown,60,,"[1313686760, 479381632]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,29.26,0.0,1.5,True,osm_bike_network,20,57,216,0,8,19,1,6,12,3,10,29,0,2026,False
480019394,Unknown,4.75699645,50.87480615,Leuven,AWV214,480019394,Unknown,60,,480019394,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,20.5,0.0,1.5,True,osm_bike_network,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,False
486673536,Unknown,4.721338830000706,50.88841520106462,Leuven,AWV214,486673536,Unknown,60,,486673536,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,9.69,0.0,1.5,True,osm_bike_network,7,26,95,0,7,9,0,0,9,1,6,18,0,2026,False
486673537,Unknown,4.72157739354557,50.888519048153405,Leuven,AWV214,486673537,Unknown,60,,486673537,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,9.76,0.0,1.5,True,osm_bike_network,6,24,87,0,7,9,0,0,7,1,5,17,0,2026,False
"[892269133, 493435094]",Unknown,4.7086478410166785,50.87277714749699,Leuven,AWV214,"[892269133, 493435094]",Unknown,60,,"[892269133, 493435094]",Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,115.51,0.0,4.0,True,osm_bike_network,0,40,408,8,36,179,0,3,17,1,7,26,0,2026,False
494221490,Unknown,4.703539253937567,50.876429041293854,Leuven,AWV214,494221490,Unknown,60,,494221490,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,62.86,0.0,4.0,True,osm_bike_network,20,243,563,17,85,202,2,10,26,1,10,38,0,2026,False
"[843033251, 843033252, 8101837]",Charles Deberiotstraat,4.704241689647504,50.876527669568986,Leuven,AWV214,"[843033251, 843033252, 8101837]",Unknown,60,,"[843033251, 843033252, 8101837]",Charles Deberiotstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,161.31,0.0,5.0,True,osm_bike_network,19,251,556,17,80,200,2,10,26,1,10,37,0,2026,False
494221491,Unknown,4.703287787926362,50.876609957831924,Leuven,AWV214,494221491,Unknown,60,,494221491,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,34.96,0.0,4.0,True,osm_bike_network,22,255,561,20,86,201,2,9,26,1,9,38,0,2026,False
"[497927644, 497927647]",Unknown,4.686920735969587,50.8624397821901,Leuven,AWV214,"[497927644, 497927647]",Unknown,60,,"[497927644, 497927647]",Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,40.41,0.0,4.0,True,osm_bike_network,0,4,50,2,4,20,1,2,3,0,3,10,0,2026,False
"[48918816, 43858761, 77864400]",Kasteelpark Arenberg,4.686353716614188,50.862898811974596,Leuven,AWV214,"[48918816, 43858761, 77864400]",Unknown,60,,"[48918816, 43858761, 77864400]",Kasteelpark Arenberg,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,51.95,0.0,4.0,True,osm_bike_network,0,6,51,3,4,19,1,2,3,0,1,11,0,2026,False
"[497927649, 1075116452, 1075116453, 497927646]",Unknown,4.686418351152457,50.86251450169581,Leuven,AWV214,"[497927649, 1075116452, 1075116453, 497927646]",Unknown,60,,"[497927649, 1075116452, 1075116453, 497927646]",Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,60.65,0.0,4.0,True,osm_bike_network,1,6,49,3,4,19,1,2,3,0,1,10,0,2026,False
"[497927649, 497927652]",Unknown,4.686807568182314,50.862249726729395,Leuven,AWV214,"[497927649, 497927652]",Unknown,60,,"[497927649, 497927652]",Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,19.81,0.0,4.0,True,osm_bike_network,1,4,48,2,4,20,1,2,3,0,3,10,0,2026,False
48164678,Unknown,4.687091060469235,50.862343747582685,Leuven,AWV214,48164678,Unknown,60,,48164678,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,52.66,0.0,4.0,True,osm_bike_network,0,4,50,2,4,20,1,2,3,0,3,10,0,2026,False
609893311,Martelarenlaan,4.7184634,50.88036475,Leuven,AWV214,609893311,Unknown,60,,609893311,Martelarenlaan,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,2.66,0.0,1.5,True,osm_bike_network,9,71,342,1,4,47,1,7,16,2,9,32,0,2026,False
609893312,Willem Coosemansstraat,4.719036802463103,50.88016134736588,Leuven,AWV214,609893312,Unknown,60,,609893312,Willem Coosemansstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,91.32,0.0,5.0,True,osm_bike_network,6,60,331,1,4,44,1,7,15,2,8,32,0,2026,False
810592117,Unknown,4.6801841500000005,50.879345900000004,Leuven,AWV214,810592117,Unknown,60,,810592117,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,6.42,0.0,1.5,True,osm_bike_network,0,5,54,1,8,48,0,0,1,0,1,10,0,2026,False
133531186,Unknown,4.68000015,50.8793123,Leuven,AWV214,133531186,Unknown,60,,133531186,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,5.43,0.0,1.5,True,osm_bike_network,0,5,52,1,8,47,0,0,1,0,1,10,0,2026,False
"[133531186, 226764863]",Jean-Baptiste Ectorsstraat,4.680323265714114,50.87859291089074,Leuven,AWV214,"[133531186, 226764863]",Unknown,60,,"[133531186, 226764863]",Jean-Baptiste Ectorsstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,172.88,0.0,5.0,True,osm_bike_network,0,5,50,0,8,47,0,0,1,1,1,10,0,2026,False
"[1461940650, 1461940651]",Unknown,4.680611216794871,50.87993981050294,Leuven,AWV214,"[1461940650, 1461940651]",Unknown,60,,"[1461940650, 1461940651]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,36.03,0.0,1.5,True,osm_bike_network,0,5,58,3,11,49,0,0,1,0,1,9,0,2026,False
14963816,Weidestraat,4.7097703837704135,50.88329268843147,Leuven,AWV214,14963816,Unknown,60,,14963816,Weidestraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,95.56,0.0,5.0,True,osm_bike_network,48,209,544,2,5,66,1,8,25,2,9,39,0,2026,False
503841156,Unknown,4.679791785304044,50.880975183743324,Leuven,AWV214,503841156,Unknown,60,,503841156,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,130.56,0.0,4.0,True,osm_bike_network,0,1,50,3,11,47,0,0,1,0,0,7,0,2026,False
503841159,Unknown,4.6801449999999996,50.88074495,Leuven,AWV214,503841159,Unknown,60,,503841159,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,12.49,0.0,4.0,True,osm_bike_network,0,3,52,3,11,48,0,0,1,0,1,8,0,2026,False
1247122788,Unknown,4.680312264663115,50.88069400814956,Leuven,AWV214,1247122788,Unknown,60,,1247122788,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,21.18,0.0,4.0,True,osm_bike_network,0,3,54,3,11,48,0,0,1,0,1,8,0,2026,False
