1321,"[38211720, 179193410]",4.731424814262633,50.89687457753289,Holsbeeksesteenweg,Unknown,"[38211720, 179193410]",24062,Leuven,60,
1322,"[1243620172, 38212557]",4.730469904307227,50.89383406683748,Unknown,Unknown,"[1243620172, 38212557]",24062,Leuven,60,
1323,"[1243620173, 38212557]",4.730578199941419,50.893827049091385,Unknown,Unknown,"[1243620173, 38212557]",24062,Leuven,60,
1324,192359875,4.7304937551786255,50.89369692185778,Holsbeeksesteenweg,Unknown,192359875,24062,Leuven,60,
1325,781122761,4.730583403044042,50.8941039592827,Holsbeeksesteenweg,Unknown,781122761,24062,Leuven,60,
1326,"[13823570, 192359875]",4.73013496294302,50.89201634763529,Holsbeeksesteenweg,Unknown,"[13823570, 192359875]",24062,Leuven,60,
1327,27625957,4.7309776323372565,50.89118059406014,Vlierbeeklaan,Unknown,27625957,24062,Leuven,60,
1328,192359873,4.729833251150938,50.890838487832,Gemeenteplein,Unknown,192359873,24062,Leuven,60,
1329,125835551,4.729400200000001,50.89050995,Gemeenteplein,Unknown,125835551,24062,Leuven,60,
1330,33284920,4.729548177035396,50.89036257894569,Gemeenteplein,Unknown,33284920,24062,Leuven,60,
1331,125835552,4.728980038450882,50.890372968152526,Gemeentestraat,Unknown,125835552,24062,Leuven,60,
1332,27566523,4.727124349703283,50.88496600559125,Elfnovemberlaan,Unknown,27566523,24062,Leuven,60,
1333,521257409,4.72892595201709,50.88455342674877,Diestsesteenweg,Unknown,521257409,24062,Leuven,60,
1334,128494233,4.7205623,50.88142725,Werkhuizenstraat,Unknown,128494233,24062,Leuven,60,
1335,154927950,4.72054785,50.8813114,Karel Schurmansstraat,Unknown,154927950,24062,Leuven,60,
1336,126304928,4.720870406633807,50.88144668417885,Jozef Wautersstraat,Unknown,126304928,24062,Leuven,60,
1337,126304952,4.71830395,50.882653950000005,Rondestraat,Unknown,126304952,24062,Leuven,60,
1338,69253094,4.71823025161354,50.88257789352996,Rondestraat,Unknown,69253094,24062,Leuven,60,
1339,41530808,4.720231249999999,50.87971,Willem Coosemansstraat,Unknown,41530808,24062,Leuven,60,
1340,1010515586,4.721829302334631,50.88003397910002,Spaarstraat,Unknown,1010515586,24062,Leuven,60,
1341,292233689,4.69984285,50.88168875,Vismarkt,Unknown,292233689,24062,Leuven,60,
1342,292794057,4.700459173207198,50.88033732253313,Schrijnmakersstraat,Unknown,292794057,24062,Leuven,60,
1343,292233691,4.7003057,50.8817066,Vismarkt,Unknown,292233691,24062,Leuven,60,
1344,99500157,4.700398979027501,50.88166567616906,Vissersstraat,Unknown,99500157,24062,Leuven,60,
1345,13865507,4.698659856915596,50.88162607831798,Craenendonck,Unknown,13865507,24062,Leuven,60,
1346,125835563,4.697662164815411,50.88196409631811,Lei,Unknown,125835563,24062,Leuven,60,
1347,21550057,4.699108040653948,50.8818855383411,Mechelsestraat,Unknown,21550057,24062,Leuven,60,
1348,126348341,4.698334365366782,50.88212105823082,Lei,Unknown,126348341,24062,Leuven,60,
1349,"[126409539, 8412197, 126409542]",4.698022989896098,50.88407860453258,"['Pereboomstraat', 'Halvestraat']",Unknown,"[126409539, 8412197, 126409542]",24062,Leuven,60,
1350,8412197,4.697568731795884,50.88364273866033,Halvestraat,Unknown,8412197,24062,Leuven,60,
1351,"[842361632, 147856942]",4.696697541236957,50.88410596077893,Pereboomstraat,Unknown,"[842361632, 147856942]",24062,Leuven,60,
1352,"[99500128, 99500129, 306871583]",4.699836368113784,50.88435083329367,Halfmaartstraat,Unknown,"[99500128, 99500129, 306871583]",24062,Leuven,60,
1353,99500128,4.700418750567395,50.8843409333813,Halfmaartstraat,Unknown,99500128,24062,Leuven,60,
1354,843033244,4.7081418500000005,50.86897895,Unknown,Unknown,843033244,24062,Leuven,60,
1355,199381118,4.708098715869033,50.86903190903949,Geldenaaksebaan,Unknown,199381118,24062,Leuven,60,
1356,"[616174258, 616174259, 616174267]",4.708243258869068,50.8690167919854,Unknown,Unknown,"[616174258, 616174259, 616174267]",24062,Leuven,60,
1357,23119322,4.710217399999999,50.8698991,Unknown,Unknown,23119322,24062,Leuven,60,
1358,23119326,4.710230257495023,50.86999968935236,Nieuwe Kerkhofdreef,Unknown,23119326,24062,Leuven,60,
1359,105073087,4.716022283448595,50.87697015458133,Unknown,Unknown,105073087,24062,Leuven,60,
1360,17023814,4.711317245628996,50.87090939678959,Kerkhofdreef,Unknown,17023814,24062,Leuven,60,
1361,"[128494232, 23119322]",4.712114171385691,50.87150203092486,Unknown,Unknown,"[128494232, 23119322]",24062,Leuven,60,
1362,105073077,4.714665171287251,50.873692973731416,Unknown,Unknown,105073077,24062,Leuven,60,
1363,8590413,4.715181086155892,50.874444361320215,Tiensevest,Unknown,8590413,24062,Leuven,60,
1364,8657101,4.7098568,50.88624375,Unknown,Unknown,8657101,24062,Leuven,60,
1365,"[1426256737, 320591283]",4.710978008507462,50.885833150203176,Unknown,Unknown,"[1426256737, 320591283]",24062,Leuven,60,
1366,22907224,4.70977495,50.8866122,Unknown,Unknown,22907224,24062,Leuven,60,
1367,"[970357680, 22476057, 970345111]",4.712052679725786,50.8856511155617,Unknown,Unknown,"[970357680, 22476057, 970345111]",24062,Leuven,60,
1368,23041588,4.709847509618397,50.88654594156925,Unknown,Unknown,23041588,24062,Leuven,60,
1369,1449467691,4.7355999,50.88513415,Diestsesteenweg,Unknown,1449467691,24062,Leuven,60,
1370,"[940919065, 1089609637, 139521593]",4.735084910325864,50.8862227760076,Borstelsstraat,Unknown,"[940919065, 1089609637, 139521593]",24062,Leuven,60,
1371,"[940919066, 126304950]",4.735740279998743,50.88501920829233,Rerum Novarumlaan,Unknown,"[940919066, 126304950]",24062,Leuven,60,
1372,1089609641,4.735881559389821,50.885168443920186,Diestsesteenweg,Unknown,1089609641,24062,Leuven,60,
1373,79852586,4.76807945,50.8895134,Diestsesteenweg,Unknown,79852586,24062,Leuven,60,
1374,"[194820312, 240410479]",4.7667388638206,50.88939947975259,Diestsesteenweg,Unknown,"[194820312, 240410479]",24062,Leuven,60,
1375,1443222594,4.767828900487741,50.88946418203279,Rozenpad,Unknown,1443222594,24062,Leuven,60,
1376,10358914,4.713307997152224,50.87252210415895,Unknown,Unknown,10358914,24062,Leuven,60,
1377,"[857806576, 857806575]",4.713549419344607,50.87281104766057,Geldenaaksevest,Unknown,"[857806576, 857806575]",24062,Leuven,60,
1378,"[931966075, 9713679]",4.713369368805988,50.87217983319952,Léon Schreursvest,Unknown,"[931966075, 9713679]",24062,Leuven,60,
1379,440732694,4.71835375,50.9014576,Kesseldallaan,Unknown,440732694,24062,Leuven,60,
1380,10362550,4.718486500541644,50.901505652108334,Kesselsteinplein,Unknown,10362550,24062,Leuven,60,
1381,"[440732696, 112566010]",4.71881308085668,50.902194305768354,Kesseldallaan,Unknown,"[440732696, 112566010]",24062,Leuven,60,
1382,13823562,4.721315698245611,50.902175955746834,Edelzangerslaan,Unknown,13823562,24062,Leuven,60,
1383,"[149116008, 149116004]",4.721465345513511,50.90162683723399,"['Patrijzenlaan', 'Wielewaallaan']",Unknown,"[149116008, 149116004]",24062,Leuven,60,
1384,149116004,4.721504906768321,50.90258732609003,Patrijzenlaan,Unknown,149116004,24062,Leuven,60,
1385,174796276,4.7341208510293,50.89138068720886,Molenstraat,Unknown,174796276,24062,Leuven,60,
1386,"[174796288, 174796645, 174796646]",4.734013827289671,50.89189780301505,Abdij Vlierbeek,Unknown,"[174796288, 174796645, 174796646]",24062,Leuven,60,
1387,16208382,4.735354065606758,50.88967073315231,Molenstraat,Unknown,16208382,24062,Leuven,60,
1388,17767536,4.735855416021645,50.89024549963556,Kortrijksestraat,Unknown,17767536,24062,Leuven,60,
1389,1201366335,4.734054821482196,50.889840410345215,Kortrijksestraat,Unknown,1201366335,24062,Leuven,60,
1390,15081954,4.730657251455946,50.88886387049252,Kortrijksestraat,Unknown,15081954,24062,Leuven,60,
1391,33284919,4.73157851421816,50.88895675929128,Borstelsstraat,Unknown,33284919,24062,Leuven,60,
1392,1201366336,4.732154967336244,50.889401736988106,Kortrijksestraat,Unknown,1201366336,24062,Leuven,60,
1393,139695841,4.7299199092392685,50.88800397055266,Kortrijksestraat,Unknown,139695841,24062,Leuven,60,
1394,18491551,4.728502063750986,50.88676767901219,Rustoordlaan,Unknown,18491551,24062,Leuven,60,
1395,15238479,4.727518,50.8863969,Kortrijksestraat,Unknown,15238479,24062,Leuven,60,
1396,1203332666,4.7275431388975,50.886461333304645,Unknown,Unknown,1203332666,24062,Leuven,60,
1397,"[12705612, 15238479]",4.726727599572591,50.88596613687193,Kortrijksestraat,Unknown,"[12705612, 15238479]",24062,Leuven,60,
1398,25093894,4.6912892,50.8385433,Grezweg,Unknown,25093894,24062,Leuven,60,
1399,268835765,4.692050549999999,50.8404164,Grezweg,Unknown,268835765,24062,Leuven,60,
1400,10363023,4.691889094945294,50.84040189759392,Prosperdreef,Unknown,10363023,24062,Leuven,60,
1401,24374652,4.692628892640224,50.83879104663093,Prosperdreef,Unknown,24374652,24062,Leuven,60,
1402,73537829,4.689602098672794,50.83984040713645,Damendreef,Unknown,73537829,24062,Leuven,60,
1403,85389807,4.693452654046069,50.84055547814217,Damendreef,Unknown,85389807,24062,Leuven,60,
1404,119260780,4.70324695,50.84674635,Kerspelstraat,Unknown,119260780,24062,Leuven,60,
1405,115395460,4.702760313309294,50.847718794728245,Kerspelstraat,Unknown,115395460,24062,Leuven,60,
1406,375622431,4.702222675972867,50.84715024694184,Unknown,Unknown,375622431,24062,Leuven,60,
1407,75104690,4.6972261500000005,50.84125275,Damendreef,Unknown,75104690,24062,Leuven,60,
1408,1449647286,4.697230472589056,50.841152376258925,Naamsesteenweg,Unknown,1449647286,24062,Leuven,60,
1409,117926044,4.677654,50.84291029999999,Lozeweg,Unknown,117926044,24062,Leuven,60,
1410,117926045,4.67644895,50.8433685,Bierbeekpleindreef,Unknown,117926045,24062,Leuven,60,
1411,117926056,4.67697435,50.84442225,Lozeweg,Unknown,117926056,24062,Leuven,60,
1412,117926058,4.678196700000001,50.84369065,Bierbeekpleindreef,Unknown,117926058,24062,Leuven,60,
1413,117926054,4.67586398208565,50.842569994951184,Van Harcourtdreef,Unknown,117926054,24062,Leuven,60,
1414,"[1279372352, 105447667, 105447589]",4.719095097230699,50.85646908900725,Geldenaaksebaan,Unknown,"[1279372352, 105447667, 105447589]",24062,Leuven,60,
1415,653480981,4.72605275,50.855733400000005,Unknown,Unknown,653480981,24062,Leuven,60,
1416,11995093,4.72703611813166,50.857545253271695,Unknown,Unknown,11995093,24062,Leuven,60,
1417,"[293149632, 608715541]",4.6986552417661045,50.88067545573258,Dirk Boutslaan,Unknown,"[293149632, 608715541]",24062,Leuven,60,
1418,11064172,4.728270350000001,50.85339145,Technologielaan,Unknown,11064172,24062,Leuven,60,
1419,22966634,4.72811325,50.8533779,Esperantolaan,Unknown,22966634,24062,Leuven,60,
1420,10575877,4.72800899987438,50.85343104929719,Technologielaan,Unknown,10575877,24062,Leuven,60,
1421,231212160,4.7329246000000005,50.852833450000006,Unknown,Unknown,231212160,24062,Leuven,60,
1422,622063628,4.7329422,50.852885400000005,Evenementenlaan,Unknown,622063628,24062,Leuven,60,
1423,231212174,4.73429655,50.85218065,Unknown,Unknown,231212174,24062,Leuven,60,
1424,622063622,4.73435475,50.852204,Stenenkruis,Unknown,622063622,24062,Leuven,60,
1425,231212161,4.7350812,50.85022800000001,Unknown,Unknown,231212161,24062,Leuven,60,
1426,1084279279,4.73499485,50.8502112,Interleuvenlaan,Unknown,1084279279,24062,Leuven,60,
1427,11064175,4.735488164147268,50.84952521320436,Interleuvenlaan,Unknown,11064175,24062,Leuven,60,
1428,10575967,4.735738899999999,50.84679735,Romeinse straat,Unknown,10575967,24062,Leuven,60,
1429,231212151,4.7356808500000005,50.846842,Unknown,Unknown,231212151,24062,Leuven,60,
1430,10575878,4.72755,50.8483223,Interleuvenlaan,Unknown,10575878,24062,Leuven,60,
1431,231212158,4.72762425,50.84834495,Unknown,Unknown,231212158,24062,Leuven,60,
1432,"[114697802, 1346929430, 1346929431]",4.72685823865503,50.84935832474089,Interleuvenlaan,Unknown,"[114697802, 1346929430, 1346929431]",24062,Leuven,60,
1433,11064178,4.7262031,50.85116665,Interleuvenlaan,Unknown,11064178,24062,Leuven,60,
1434,114697802,4.726233150093891,50.85107135345949,Interleuvenlaan,Unknown,114697802,24062,Leuven,60,
1435,254801120,4.726292972092546,50.85123300185268,Esperantolaan,Unknown,254801120,24062,Leuven,60,
1436,90623611,4.7263237,50.851398,Unknown,Unknown,90623611,24062,Leuven,60,
1437,11995095,4.724978164442563,50.85391373833536,Abdijstraat,Unknown,11995095,24062,Leuven,60,
1438,263756842,4.732665450000001,50.85565450000001,Unknown,Unknown,263756842,24062,Leuven,60,
1439,263756810,4.732268796003278,50.85594878488484,Evenementenlaan,Unknown,263756810,24062,Leuven,60,
1440,263756843,4.73191896865778,50.85601049422406,Unknown,Unknown,263756843,24062,Leuven,60,
1441,10575982,4.73712728087532,50.845518192917645,Romeinse straat,Unknown,10575982,24062,Leuven,60,
1442,"[11064179, 637167003, 608439581]",4.739638061386633,50.84551990426841,Stenenkruis,Unknown,"[11064179, 637167003, 608439581]",24062,Leuven,60,
1443,"[23366452, 23366454]",4.738158727750932,50.848812274972055,Stenenkruis,Unknown,"[23366452, 23366454]",24062,Leuven,60,
1444,24772448,4.740179068916636,50.84471484706253,Stenenkruis,Unknown,24772448,24062,Leuven,60,
1445,"[637167003, 11064179, 608439581]",4.739638061386634,50.84551990426841,Stenenkruis,Unknown,"[637167003, 11064179, 608439581]",24062,Leuven,60,
1446,23295823,4.736429252149604,50.8438523668869,Stenenkruis,Unknown,23295823,24062,Leuven,60,
1447,442213054,4.73671105,50.84470205,Unknown,Unknown,442213054,24062,Leuven,60,
1448,14556532,4.7255588500000005,50.846399700000006,Geldenaaksebaan,Unknown,14556532,24062,Leuven,60,
1449,1431707300,4.72557265,50.84635965,Unknown,Unknown,1431707300,24062,Leuven,60,
1450,25706066,4.6949228000000005,50.93799115,Michielstraat,Unknown,25706066,24062,Leuven,60,
1451,1497196254,4.6948786,50.93798289999999,Unknown,Unknown,1497196254,24062,Leuven,60,
1452,"[283982809, 53507802]",4.69475769337708,50.93826808876496,Rotselaarsesteenweg,Unknown,"[283982809, 53507802]",24062,Leuven,60,
1453,283982809,4.69531693512911,50.937552574396165,Rotselaarsesteenweg,Unknown,283982809,24062,Leuven,60,
1454,25706067,4.69316365,50.94175969999999,Ruitersveld,Unknown,25706067,24062,Leuven,60,
1455,"[1458135049, 53507802, 13899341]",4.693446717080512,50.9408010365887,"['Rotselaarsesteenweg', 'Vijfde Liniestraat / Rotselaarsesteenweg']",Unknown,"[1458135049, 53507802, 13899341]",24062,Leuven,60,
1456,10682375,4.7231968897386,50.87297261606645,Unknown,Unknown,10682375,24062,Leuven,60,
1457,121562243,4.723595351345844,50.87325440992666,Platte-Lostraat,Unknown,121562243,24062,Leuven,60,
1458,85798399,4.72619675,50.8735257,Platte-Lostraat,Unknown,85798399,24062,Leuven,60,
1459,10682396,4.725148425630753,50.87421191268408,Jan Vandeveldelaan,Unknown,10682396,24062,Leuven,60,
1460,10682324,4.727692645096499,50.8733232877896,Louis Pasteurwijk,Unknown,10682324,24062,Leuven,60,
1461,10672787,4.7319244000000005,50.87266725,Predikherenberg,Unknown,10672787,24062,Leuven,60,
1462,10649854,4.732196073982861,50.873800438861416,Grensstraat,Unknown,10649854,24062,Leuven,60,
1463,"[419978206, 79940703]",4.731079529279191,50.87227076925541,Grensstraat,Unknown,"[419978206, 79940703]",24062,Leuven,60,
1464,10649359,4.743800101208854,50.87212445246336,Tiggelpad,Unknown,10649359,24062,Leuven,60,
1465,76844534,4.744049809514388,50.8714134824361,Tiggelpad,Unknown,76844534,24062,Leuven,60,
1466,"[79942234, 1116332228]",4.741998471603,50.87188983654976,Tiggelpad,Unknown,"[79942234, 1116332228]",24062,Leuven,60,
1467,11302394,4.74646632085654,50.87108285620848,Tiggelpad,Unknown,11302394,24062,Leuven,60,
1468,11988435,4.744824877833167,50.8709254949512,Unknown,Unknown,11988435,24062,Leuven,60,
1469,10649851,4.745146517873868,50.87261967640436,Trolieberg,Unknown,10649851,24062,Leuven,60,
1470,318218554,4.743619122282321,50.872758684780585,Trolieberg,Unknown,318218554,24062,Leuven,60,
1471,76844955,4.7481786,50.8710227,Sint-Martinusberg,Unknown,76844955,24062,Leuven,60,
1472,79947984,4.7499447724356205,50.8719258767909,Tiggelpad,Unknown,79947984,24062,Leuven,60,
1473,11302396,4.75077171135911,50.87271080591531,Lange Lostraat,Unknown,11302396,24062,Leuven,60,
1474,10672083,4.7594414,50.87587915,Heidebergstraat,Unknown,10672083,24062,Leuven,60,
1475,173087313,4.760897679762561,50.87719026907013,Pasteelsblokweg,Unknown,173087313,24062,Leuven,60,
1476,"[173087312, 11029459]",4.760989006908167,50.87894339922995,Unknown,Unknown,"[173087312, 11029459]",24062,Leuven,60,
1477,"[173087313, 10649514]",4.7633301644743336,50.8784162989285,"['Pasteelsblokweg', 'Kamperfoeliepad']",Unknown,"[173087313, 10649514]",24062,Leuven,60,
1478,61596758,4.756995532300572,50.87591825190538,Heidebergstraat,Unknown,61596758,24062,Leuven,60,
1479,112917249,4.756784009634102,50.87584374874775,Heidebergstraat,Unknown,112917249,24062,Leuven,60,
1480,23707016,4.751781093176826,50.87445766293091,Willem Quarrélaan,Unknown,23707016,24062,Leuven,60,
1481,"[13071233, 13072524, 10649957]",4.743996875385334,50.87403851806804,Vosseweg,Unknown,"[13071233, 13072524, 10649957]",24062,Leuven,60,
1482,11256172,4.740737394186087,50.873777504526174,Kluisdelle,Unknown,11256172,24062,Leuven,60,
1483,192706272,4.7389251142462205,50.87359284655873,Trolieberg,Unknown,192706272,24062,Leuven,60,
1484,"[11256172, 10649956]",4.739700065527819,50.87484715676427,"['Losbergenlaan', 'Kluisdelle']",Unknown,"[11256172, 10649956]",24062,Leuven,60,
1485,"[192706272, 97233939]",4.736568928183251,50.87375245378863,Trolieberg,Unknown,"[192706272, 97233939]",24062,Leuven,60,
1486,10649853,4.730771057524138,50.87443570280488,Grensstraat,Unknown,10649853,24062,Leuven,60,
1487,11256343,4.731161741036055,50.87447855339638,Koetsweg,Unknown,11256343,24062,Leuven,60,
1488,"[97233939, 800673084, 192706269]",4.732891136760449,50.87416811551603,Trolieberg,Unknown,"[97233939, 800673084, 192706269]",24062,Leuven,60,
1489,10682496,4.729770610106358,50.87450939181287,Koetsweg,Unknown,10682496,24062,Leuven,60,
1490,1432544614,4.72922,50.87021935,Tiensesteenweg,Unknown,1432544614,24062,Leuven,60,
1491,"[1432544589, 608916230]",4.728884383269056,50.8703045349567,Tiensesteenweg,Unknown,"[1432544589, 608916230]",24062,Leuven,60,
1492,69217080,4.730747980788961,50.874579142749305,Koetsweg,Unknown,69217080,24062,Leuven,60,
1493,1468921616,4.7311611063315,50.87467391397028,Unknown,Unknown,1468921616,24062,Leuven,60,
1494,11029844,4.740579045983151,50.87432743699052,Troliebergplein,Unknown,11029844,24062,Leuven,60,
1495,"[10649956, 11256172]",4.739700065527819,50.87484715676427,"['Kluisdelle', 'Losbergenlaan']",Unknown,"[10649956, 11256172]",24062,Leuven,60,
1496,11029553,4.7568401,50.87580775,Heidebloempad,Unknown,11029553,24062,Leuven,60,
1497,79801761,4.756925377660736,50.87584032966303,Heidebergstraat,Unknown,79801761,24062,Leuven,60,
1498,10650041,4.756897087133895,50.87518691190594,Beverloopad,Unknown,10650041,24062,Leuven,60,
1499,79801760,4.756897950762975,50.87598491302911,Heidebergstraat,Unknown,79801760,24062,Leuven,60,
1500,150497127,4.757755641468986,50.876913314676784,Heidebloempad,Unknown,150497127,24062,Leuven,60,
1501,61596750,4.756751406216472,50.87594385719863,Heidebergstraat,Unknown,61596750,24062,Leuven,60,
1502,"[112917248, 192706265, 318216944, 192706264]",4.756191575780888,50.87628855686379,Heidebergstraat,Unknown,"[112917248, 192706265, 318216944, 192706264]",24062,Leuven,60,
1503,"[142770803, 10650396]",4.747417957205702,50.86927230999923,Unknown,Unknown,"[142770803, 10650396]",24062,Leuven,60,
1504,10672054,4.744124444597639,50.86769103069594,Pellenbergstraat,Unknown,10672054,24062,Leuven,60,
1505,"[192689385, 90636634]",4.740926940740377,50.86751043025383,Tiensesteenweg,Unknown,"[192689385, 90636634]",24062,Leuven,60,
1506,"[1432544616, 339533454]",4.741642265704408,50.867343572002525,Tiensesteenweg,Unknown,"[1432544616, 339533454]",24062,Leuven,60,
1507,101619136,4.720150925557726,50.87340662578554,Koning Albertlaan,Unknown,101619136,24062,Leuven,60,
1508,"[1482033396, 101619135]",4.721617305787655,50.8738410416016,Koning Albertlaan,Unknown,"[1482033396, 101619135]",24062,Leuven,60,
1509,10673268,4.723556399289759,50.87377797063493,Guido Gezellelaan,Unknown,10673268,24062,Leuven,60,
1510,101619135,4.723196900096977,50.87440859172515,Koning Albertlaan,Unknown,101619135,24062,Leuven,60,
1511,12195285,4.72729320497547,50.87713196054519,Koning Albertlaan,Unknown,12195285,24062,Leuven,60,
1512,25155107,4.72707224924396,50.87726749767808,Willem Coosemansstraat,Unknown,25155107,24062,Leuven,60,
1513,10657957,4.727101372347934,50.877537035274514,Prins-Regentlaan,Unknown,10657957,24062,Leuven,60,
1514,61596558,4.7250486042643045,50.877959997960986,Willem Coosemansstraat,Unknown,61596558,24062,Leuven,60,
1515,23707218,4.730238099999999,50.8779647,Koning Albertplein,Unknown,23707218,24062,Leuven,60,
1516,10672177,4.730671446659522,50.87816545724623,Lijsterlaan,Unknown,10672177,24062,Leuven,60,
1517,"[112917228, 112917229, 1192094894]",4.730068969081662,50.878280203276,"['Lijsterlaan', 'Prins-Regentplein']",Unknown,"[112917228, 112917229, 1192094894]",24062,Leuven,60,
1518,10672176,4.732824773228525,50.879009355213526,Duivenstraat,Unknown,10672176,24062,Leuven,60,
1519,29586996,4.733524618257183,50.87949247753556,Lijsterlaan,Unknown,29586996,24062,Leuven,60,
1520,"[112917233, 608754699]",4.732641008977686,50.87908538037963,Lijsterlaan,Unknown,"[112917233, 608754699]",24062,Leuven,60,
1521,10672174,4.733399302745491,50.87693075403546,Gaston Eyskenslaan,Unknown,10672174,24062,Leuven,60,
1522,23436182,4.733472147950742,50.87761164057647,Platte-Lostraat,Unknown,23436182,24062,Leuven,60,
1523,23436187,4.732762128352431,50.877076552195575,Platte-Lostraat,Unknown,23436187,24062,Leuven,60,
1524,608754692,4.736985224206704,50.8760521014996,Koetsweg,Unknown,608754692,24062,Leuven,60,
1525,10672135,4.7428141,50.87734145,Koetsweg,Unknown,10672135,24062,Leuven,60,
1526,"[608754691, 608754692, 10672135]",4.742313868396369,50.87721088608375,Koetsweg,Unknown,"[608754691, 608754692, 10672135]",24062,Leuven,60,
1527,146972249,4.742892490895175,50.87718031623492,Unknown,Unknown,146972249,24062,Leuven,60,
1528,"[277293098, 23707007]",4.744600898917882,50.877389294516135,Unknown,Unknown,"[277293098, 23707007]",24062,Leuven,60,
1529,109574462,4.746740678612388,50.87806308320785,Unknown,Unknown,109574462,24062,Leuven,60,
1530,35731426,4.731157,50.87484865,Romain Rollandstraat,Unknown,35731426,24062,Leuven,60,
1531,69217079,4.73135635,50.8749331,Romain Rollandstraat,Unknown,69217079,24062,Leuven,60,
1532,"[10681993, 69158351]",4.728026485825443,50.87583664115913,Schoolstraat,Unknown,"[10681993, 69158351]",24062,Leuven,60,
1533,10682322,4.726231526518542,50.875694514893794,Ontvoogdingstraat,Unknown,10682322,24062,Leuven,60,
1534,125141527,4.727544875909821,50.87499035018524,Ontvoogdingstraat,Unknown,125141527,24062,Leuven,60,
1535,10682323,4.726038362126592,50.874637816935504,August Vermeylenlaan,Unknown,10682323,24062,Leuven,60,
1536,10682325,4.727978818988005,50.87259751270039,Overwinningstraat,Unknown,10682325,24062,Leuven,60,
1537,10682326,4.728917868765366,50.873239778434815,Overwinningstraat,Unknown,10682326,24062,Leuven,60,
1538,11028139,4.726474359098754,50.87173162960328,Overwinningstraat,Unknown,11028139,24062,Leuven,60,
1539,10682374,4.7239044,50.87212725,Unknown,Unknown,10682374,24062,Leuven,60,
1540,10682378,4.7240819,50.87203395,Unknown,Unknown,10682378,24062,Leuven,60,
1541,282774830,4.72589135,50.87298905,Unknown,Unknown,282774830,24062,Leuven,60,
1542,282774828,4.726200422474718,50.87318595330193,Unknown,Unknown,282774828,24062,Leuven,60,
1543,10682377,4.726602973976394,50.87333231099209,Unknown,Unknown,10682377,24062,Leuven,60,
1544,10682376,4.723877170324561,50.8726732818864,Unknown,Unknown,10682376,24062,Leuven,60,
1545,460905448,4.725198884376287,50.873096925057126,Unknown,Unknown,460905448,24062,Leuven,60,
1546,282774829,4.726592504214898,50.87305523847093,Unknown,Unknown,282774829,24062,Leuven,60,
1547,10682379,4.726931746791186,50.87285242619343,Unknown,Unknown,10682379,24062,Leuven,60,
1548,554838315,4.726633530483735,50.872978760731066,Unknown,Unknown,554838315,24062,Leuven,60,
1549,974936719,4.7264198,50.87300919999999,Unknown,Unknown,974936719,24062,Leuven,60,
1550,974936718,4.725875090854798,50.87279937079529,Unknown,Unknown,974936718,24062,Leuven,60,
1551,10682451,4.727283862488766,50.87253616750271,Onafhankelijkheidsstraat,Unknown,10682451,24062,Leuven,60,
1552,10682450,4.725736285378143,50.87203992646196,Eeuwfeeststraat,Unknown,10682450,24062,Leuven,60,
1553,"[86203344, 742307325]",4.7242925042792985,50.871383818381176,Tiensesteenweg,Unknown,"[86203344, 742307325]",24062,Leuven,60,
1554,742307329,4.724532971542001,50.87131048575488,Tiensesteenweg,Unknown,742307329,24062,Leuven,60,
1555,121562245,4.7304628519316,50.87353169020047,Verenigingstraat,Unknown,121562245,24062,Leuven,60,
1556,10682497,4.728924253594655,50.874544108793415,Koetsweg,Unknown,10682497,24062,Leuven,60,
1557,121562247,4.729140502417088,50.874405810471245,Koetsweg,Unknown,121562247,24062,Leuven,60,
1558,69087166,4.729541336864973,50.87511671064012,Platte-Lostraat,Unknown,69087166,24062,Leuven,60,
1559,277262157,4.728552656841716,50.874592804957125,Platte-Lostraat,Unknown,277262157,24062,Leuven,60,
1560,11094324,4.7283675,50.8744493,Platte-Lostraat,Unknown,11094324,24062,Leuven,60,
1561,10672785,4.728769164228727,50.87443540231931,Verenigingstraat,Unknown,10672785,24062,Leuven,60,
1562,"[86203344, 1088246738, 742307326]",4.7238310353165085,50.87149052056375,Tiensesteenweg,Unknown,"[86203344, 1088246738, 742307326]",24062,Leuven,60,
1563,16758999,4.72012405,50.90332655,Varenspad,Unknown,16758999,24062,Leuven,60,
1564,112566013,4.720195641846569,50.90337426465124,Kesseldallaan,Unknown,112566013,24062,Leuven,60,
1565,742307327,4.7251008,50.87119425,Tiensesteenweg,Unknown,742307327,24062,Leuven,60,
1566,1432544628,4.725530080759071,50.87107523325557,Tiensesteenweg,Unknown,1432544628,24062,Leuven,60,
1567,11028286,4.7332867,50.8692514,Philipslaan,Unknown,11028286,24062,Leuven,60,
1568,79940705,4.734152699999999,50.86908215,Tiensesteenweg,Unknown,79940705,24062,Leuven,60,
1569,1432544620,4.73332695,50.86930875,Unknown,Unknown,1432544620,24062,Leuven,60,
1570,92326664,4.73590285,50.8686443,Casablancalaan,Unknown,92326664,24062,Leuven,60,
1571,1432544617,4.73593685,50.86870275,Unknown,Unknown,1432544617,24062,Leuven,60,
1572,11028337,4.74238005,50.8671423,Korbeekoase,Unknown,11028337,24062,Leuven,60,
1573,339533472,4.7421121500000005,50.86723705,Tiensesteenweg,Unknown,339533472,24062,Leuven,60,
1574,11029460,4.759219699518647,50.87916847634558,Bovenloweg,Unknown,11029460,24062,Leuven,60,
